date,year,month,weekday,airline_icao,origin_icao,dest_icao,dep_sched,dep_real,arr_sched,arr_real,dep_delay_min,arr_delay_min,delayed_flag,period,status,justificativa
2010-01-01,2010,1,4,TAM,SBFZ,SBGR,01/01/2010 15:05,01/01/2010 15:27,01/01/2010 18:35,01/01/2010 18:52,22,17,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBCF,SBBR,01/01/2010 09:00,01/01/2010 09:00,01/01/2010 10:20,01/01/2010 10:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBCF,01/01/2010 12:12,01/01/2010 12:12,01/01/2010 13:25,01/01/2010 13:25,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBCF,SBBR,01/01/2010 14:10,01/01/2010 14:10,01/01/2010 15:30,01/01/2010 15:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBCF,01/01/2010 22:00,01/01/2010 22:00,01/01/2010 23:15,01/01/2010 23:15,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBCF,SBBR,01/01/2010 21:10,01/01/2010 21:10,01/01/2010 22:20,01/01/2010 22:20,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBCF,01/01/2010 07:10,01/01/2010 07:10,01/01/2010 08:15,01/01/2010 08:15,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBCF,SBBR,01/01/2010 10:29,01/01/2010 10:29,01/01/2010 11:44,01/01/2010 11:44,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBCF,01/01/2010 16:50,01/01/2010 16:50,01/01/2010 18:00,01/01/2010 18:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSV,SBFZ,01/01/2010 20:45,01/01/2010 20:45,01/01/2010 22:30,01/01/2010 22:30,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBFZ,SBEG,01/01/2010 23:12,01/01/2010 23:12,02/01/2010 02:35,02/01/2010 02:35,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBPA,SBCT,01/01/2010 15:30,01/01/2010 15:30,01/01/2010 16:40,01/01/2010 16:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBCT,SBSV,01/01/2010 17:15,01/01/2010 17:15,01/01/2010 20:10,01/01/2010 20:10,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBFZ,SBSV,01/01/2010 07:00,01/01/2010 07:32,01/01/2010 08:45,01/01/2010 09:13,32,28,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBCT,SBPA,01/01/2010 12:55,01/01/2010 12:55,01/01/2010 14:00,01/01/2010 14:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSV,SBCT,01/01/2010 09:20,01/01/2010 09:50,01/01/2010 12:20,01/01/2010 12:25,30,5,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBEG,SBFZ,01/01/2010 02:50,01/01/2010 03:30,01/01/2010 06:15,01/01/2010 06:58,40,43,1,Madrugada,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBRF,SBJP,01/01/2010 13:25,01/01/2010 13:52,01/01/2010 14:00,01/01/2010 14:24,27,24,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBBR,SBRF,01/01/2010 10:10,01/01/2010 10:35,01/01/2010 12:45,01/01/2010 13:14,25,29,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBRF,SBBR,01/01/2010 17:00,01/01/2010 17:00,01/01/2010 19:40,01/01/2010 19:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBJP,SBRF,01/01/2010 15:50,01/01/2010 15:50,01/01/2010 16:20,01/01/2010 16:20,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBCF,SBBR,01/01/2010 07:00,01/01/2010 07:00,01/01/2010 08:25,01/01/2010 08:25,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBCF,01/01/2010 18:45,01/01/2010 18:45,01/01/2010 19:55,01/01/2010 19:55,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRF,SBBR,01/01/2010 06:35,01/01/2010 07:06,01/01/2010 09:10,01/01/2010 09:40,31,30,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBBR,SBRF,01/01/2010 21:10,01/01/2010 21:50,01/01/2010 23:40,02/01/2010 00:24,40,44,1,Noite,REALIZADO,AS
2010-01-01,2010,1,4,TAM,SBBR,SBMA,01/01/2010 10:00,01/01/2010 10:31,01/01/2010 12:05,01/01/2010 12:28,31,23,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBMA,SBBE,01/01/2010 12:35,01/01/2010 12:35,01/01/2010 13:35,01/01/2010 13:35,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBE,SBMA,01/01/2010 14:15,01/01/2010 14:15,01/01/2010 15:15,01/01/2010 15:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBMA,SBBR,01/01/2010 15:45,01/01/2010 15:45,01/01/2010 17:40,01/01/2010 17:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBCT,SBBR,01/01/2010 07:30,01/01/2010 07:30,01/01/2010 09:20,01/01/2010 09:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBFL,SBKP,01/01/2010 17:40,01/01/2010 17:40,01/01/2010 18:45,01/01/2010 18:45,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBKP,SBBR,01/01/2010 19:15,01/01/2010 19:15,01/01/2010 20:48,01/01/2010 20:48,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBKP,01/01/2010 09:55,01/01/2010 10:23,01/01/2010 11:25,01/01/2010 11:46,28,21,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBKP,SBFL,01/01/2010 11:57,01/01/2010 11:57,01/01/2010 13:05,01/01/2010 13:05,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBCT,01/01/2010 20:50,01/01/2010 20:50,01/01/2010 22:40,01/01/2010 22:40,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,TAM,SBTE,SBFZ,02/01/2010 00:10,02/01/2010 00:10,02/01/2010 01:15,02/01/2010 01:15,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBTE,01/01/2010 21:30,01/01/2010 21:56,01/01/2010 23:40,02/01/2010 00:02,26,22,1,Noite,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBTE,SBBR,01/01/2010 07:30,01/01/2010 07:30,01/01/2010 09:37,01/01/2010 09:37,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBFZ,SBTE,01/01/2010 06:00,01/01/2010 06:00,01/01/2010 07:00,01/01/2010 07:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBKP,SBBR,01/01/2010 07:20,01/01/2010 07:20,01/01/2010 08:57,01/01/2010 08:57,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBR,SBKP,01/01/2010 21:15,01/01/2010 21:15,01/01/2010 22:45,01/01/2010 22:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBFI,SBCT,01/01/2010 15:40,01/01/2010 17:05,01/01/2010 16:40,01/01/2010 18:01,85,81,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBCT,SBBR,01/01/2010 17:15,01/01/2010 18:28,01/01/2010 19:10,01/01/2010 20:14,73,64,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBCT,SBFI,01/01/2010 13:30,01/01/2010 15:35,01/01/2010 14:40,01/01/2010 16:40,125,120,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBBR,SBCT,01/01/2010 11:05,01/01/2010 13:24,01/01/2010 12:55,01/01/2010 15:05,139,130,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBSV,SBRF,01/01/2010 06:20,01/01/2010 06:20,01/01/2010 07:35,01/01/2010 07:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBFZ,SBBE,01/01/2010 10:05,01/01/2010 10:05,01/01/2010 11:55,01/01/2010 11:55,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRF,SBFZ,01/01/2010 08:10,01/01/2010 08:10,01/01/2010 09:25,01/01/2010 09:25,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBE,SBEG,01/01/2010 12:35,01/01/2010 12:35,01/01/2010 14:40,01/01/2010 14:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBEG,SBBE,01/01/2010 16:05,01/01/2010 16:29,01/01/2010 18:10,01/01/2010 18:30,24,20,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBRF,SBSV,01/01/2010 23:00,01/01/2010 23:00,02/01/2010 00:24,02/01/2010 00:24,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBBE,SBFZ,01/01/2010 18:50,01/01/2010 18:50,01/01/2010 20:38,01/01/2010 20:38,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBFZ,SBRF,01/01/2010 21:15,01/01/2010 21:15,01/01/2010 22:25,01/01/2010 22:25,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,TAM,SBSN,SBEG,02/01/2010 01:30,02/01/2010 01:30,02/01/2010 02:45,02/01/2010 02:45,0,0,0,Madrugada,REALIZADO,N/A
2010-01-02,2010,1,5,TAM,SBSL,SBBE,02/01/2010 22:00,02/01/2010 22:00,02/01/2010 23:05,02/01/2010 23:05,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRF,SBFZ,01/01/2010 18:10,01/01/2010 18:10,01/01/2010 19:30,01/01/2010 19:30,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBAR,SBRF,01/01/2010 16:30,01/01/2010 16:30,01/01/2010 17:23,01/01/2010 17:23,0,0,0,Tarde,REALIZADO,N/A
2010-01-02,2010,1,5,TAM,SBFZ,SBSL,02/01/2010 20:08,02/01/2010 20:08,02/01/2010 21:25,02/01/2010 21:25,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSN,SBBE,01/01/2010 07:10,01/01/2010 08:12,01/01/2010 08:30,01/01/2010 09:26,62,56,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBSL,SBFZ,01/01/2010 10:40,01/01/2010 11:34,01/01/2010 11:55,01/01/2010 12:46,54,51,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBRF,SBAR,01/01/2010 14:18,01/01/2010 15:02,01/01/2010 15:20,01/01/2010 15:56,44,36,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBBE,SBSL,01/01/2010 09:05,01/01/2010 10:02,01/01/2010 10:05,01/01/2010 11:03,57,58,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBFZ,SBRF,01/01/2010 12:35,01/01/2010 13:22,01/01/2010 13:45,01/01/2010 14:30,47,45,1,Tarde,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBEG,SBSN,01/01/2010 05:30,01/01/2010 06:34,01/01/2010 06:40,01/01/2010 07:46,64,66,1,Madrugada,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBGR,SBSV,01/01/2010 15:55,01/01/2010 15:55,01/01/2010 18:24,01/01/2010 18:24,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSV,SBGR,01/01/2010 11:40,01/01/2010 11:40,01/01/2010 14:05,01/01/2010 14:05,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGR,SBSV,01/01/2010 08:30,01/01/2010 09:01,01/01/2010 10:55,01/01/2010 11:15,31,20,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBSV,SBGR,01/01/2010 18:20,01/01/2010 18:20,01/01/2010 21:00,01/01/2010 21:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 06:10,,01/01/2010 07:05,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 06:15,,01/01/2010 07:13,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 06:30,,01/01/2010 07:30,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 06:45,01/01/2010 06:45,01/01/2010 07:50,01/01/2010 07:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 07:00,,01/01/2010 08:00,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 07:15,,01/01/2010 08:21,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 07:30,,01/01/2010 08:30,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 07:47,01/01/2010 07:47,01/01/2010 08:53,01/01/2010 08:53,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 08:00,01/01/2010 08:00,01/01/2010 09:00,01/01/2010 09:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 08:15,,01/01/2010 09:20,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 08:30,,01/01/2010 09:30,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 08:45,,01/01/2010 09:50,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 09:00,01/01/2010 09:00,01/01/2010 10:00,01/01/2010 10:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 09:15,,01/01/2010 10:23,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 09:30,,01/01/2010 10:30,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 09:45,01/01/2010 09:45,01/01/2010 10:56,01/01/2010 10:56,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 10:00,,01/01/2010 11:00,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 10:15,,01/01/2010 11:20,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 10:30,,01/01/2010 11:25,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 10:45,01/01/2010 10:45,01/01/2010 11:53,01/01/2010 11:53,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 11:00,01/01/2010 11:00,01/01/2010 12:00,01/01/2010 12:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 11:16,,01/01/2010 12:23,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 11:30,,01/01/2010 12:25,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 11:45,,01/01/2010 12:50,,,,0,Manhã,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 12:00,,01/01/2010 13:00,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 12:15,,01/01/2010 13:13,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 12:30,,01/01/2010 13:30,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 12:45,01/01/2010 12:45,01/01/2010 13:41,01/01/2010 13:41,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 13:00,01/01/2010 13:00,01/01/2010 14:00,01/01/2010 14:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 13:15,,01/01/2010 14:13,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 13:30,,01/01/2010 14:25,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 13:45,01/01/2010 13:45,01/01/2010 14:38,01/01/2010 14:38,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 14:00,,01/01/2010 15:00,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 14:16,,01/01/2010 15:13,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 14:30,,01/01/2010 15:30,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 14:45,01/01/2010 14:45,01/01/2010 15:39,01/01/2010 15:39,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 15:00,01/01/2010 15:00,01/01/2010 16:00,01/01/2010 16:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 15:15,,01/01/2010 16:09,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 15:30,,01/01/2010 16:32,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 15:45,,01/01/2010 16:42,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 16:00,01/01/2010 16:00,01/01/2010 17:00,01/01/2010 17:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 16:15,,01/01/2010 17:15,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 16:30,,01/01/2010 17:28,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 16:45,01/01/2010 16:45,01/01/2010 17:42,01/01/2010 17:42,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 17:00,01/01/2010 17:00,01/01/2010 18:00,01/01/2010 18:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 17:15,,01/01/2010 18:11,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 17:30,,01/01/2010 18:30,,,,0,Tarde,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 17:45,01/01/2010 17:45,01/01/2010 18:42,01/01/2010 18:42,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 18:00,01/01/2010 18:00,01/01/2010 19:05,01/01/2010 19:05,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 18:15,,01/01/2010 19:14,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 18:30,,01/01/2010 19:30,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 18:45,01/01/2010 18:45,01/01/2010 19:43,01/01/2010 19:43,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 19:00,01/01/2010 19:00,01/01/2010 20:05,01/01/2010 20:05,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 19:15,,01/01/2010 20:20,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 19:30,,01/01/2010 20:30,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 19:45,01/01/2010 19:45,01/01/2010 20:39,01/01/2010 20:39,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 20:00,01/01/2010 20:00,01/01/2010 21:05,01/01/2010 21:05,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 20:15,,01/01/2010 21:17,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBSP,SBGL,,01/01/2010 21:00,,01/01/2010 22:39,,,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 21:00,,01/01/2010 21:55,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 20:45,01/01/2010 20:45,01/01/2010 21:46,01/01/2010 21:46,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSP,SBRJ,01/01/2010 21:30,,01/01/2010 22:20,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBRJ,SBSP,01/01/2010 21:17,,01/01/2010 22:19,,,,0,Noite,CANCELADO,XA
2010-01-01,2010,1,4,TAM,SBGR,SAEZ,01/01/2010 08:35,01/01/2010 08:35,01/01/2010 11:25,01/01/2010 11:25,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBCF,SBGR,01/01/2010 06:00,01/01/2010 06:00,01/01/2010 07:25,01/01/2010 07:25,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGL,SBSV,01/01/2010 10:20,01/01/2010 10:20,01/01/2010 12:25,01/01/2010 12:25,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SAEZ,SBGL,01/01/2010 06:30,01/01/2010 06:30,01/01/2010 09:30,01/01/2010 09:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSV,SBRF,01/01/2010 13:10,01/01/2010 13:10,01/01/2010 14:25,01/01/2010 14:25,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGL,SAEZ,01/01/2010 21:00,01/01/2010 21:00,02/01/2010 00:20,02/01/2010 00:20,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBRF,SBSV,01/01/2010 16:00,01/01/2010 16:00,01/01/2010 17:15,01/01/2010 17:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBSV,SBGL,01/01/2010 18:00,01/01/2010 18:00,01/01/2010 20:10,01/01/2010 20:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SAEZ,SBGR,01/01/2010 05:00,01/01/2010 05:00,01/01/2010 07:45,01/01/2010 07:45,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGR,SAEZ,01/01/2010 20:20,01/01/2010 20:20,01/01/2010 23:10,01/01/2010 23:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SAEZ,SBGR,01/01/2010 16:15,01/01/2010 16:15,01/01/2010 18:55,01/01/2010 18:55,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGR,SAEZ,01/01/2010 22:45,01/01/2010 22:45,02/01/2010 01:35,02/01/2010 01:35,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SAEZ,SBGR,01/01/2010 06:45,01/01/2010 06:45,01/01/2010 09:30,01/01/2010 09:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGR,SAEZ,01/01/2010 10:30,01/01/2010 10:30,01/01/2010 13:15,01/01/2010 13:15,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SAEZ,SBGR,01/01/2010 18:10,01/01/2010 18:10,01/01/2010 20:50,01/01/2010 20:50,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,TAM,SBGR,SBCF,02/01/2010 22:00,01/01/2010 22:29,02/01/2010 23:10,01/01/2010 23:50,-1411,-1400,0,Noite,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SBGR,SAEZ,01/01/2010 14:20,01/01/2010 14:20,01/01/2010 17:10,01/01/2010 17:10,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SAEZ,SBGR,01/01/2010 14:00,01/01/2010 14:00,01/01/2010 16:40,01/01/2010 16:40,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBPA,SAEZ,01/01/2010 12:16,01/01/2010 12:16,01/01/2010 14:06,01/01/2010 14:06,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SAEZ,SBPA,01/01/2010 15:05,01/01/2010 15:05,01/01/2010 16:34,01/01/2010 16:34,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGR,SCEL,01/01/2010 08:55,01/01/2010 09:44,01/01/2010 12:55,01/01/2010 13:31,49,36,1,Manhã,REALIZADO,AR
2010-01-01,2010,1,4,TAM,SCEL,SBGR,01/01/2010 14:15,01/01/2010 14:15,01/01/2010 17:50,01/01/2010 17:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-02,2010,1,5,TAM,SBGR,SCEL,02/01/2010 18:30,02/01/2010 18:30,02/01/2010 22:30,02/01/2010 22:30,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SBGL,SBGR,01/01/2010 16:15,01/01/2010 16:15,01/01/2010 17:25,01/01/2010 17:25,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,SCEL,SBGR,01/01/2010 08:00,01/01/2010 08:00,01/01/2010 11:50,01/01/2010 11:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,TAM,KMIA,SBEG,01/01/2010 09:10,01/01/2010 09:10,01/01/2010 14:25,01/01/2010 14:25,0,0,0,Manhã,REALIZADO,N/A
